mutation_id,is_baseline,is_denovo,is_false,mutation_type,cells_with_mutation
m12042,False,True,False,De Novo,207
m12043,False,True,False,De Novo,781
m12044,False,True,False,De Novo,455
m12048,False,True,False,De Novo,191
m12049,False,True,False,De Novo,312
m12052,False,True,False,De Novo,180
m12054,False,True,False,De Novo,170
m12055,False,True,False,De Novo,192
m12057,False,True,False,De Novo,182
m12058,False,True,False,De Novo,190
m12059,False,True,False,De Novo,212
m12060,False,True,False,De Novo,199
m12061,False,True,False,De Novo,173
m12064,False,True,False,De Novo,180
m12065,False,True,False,De Novo,185
m12069,False,True,False,De Novo,199
m12070,False,True,False,De Novo,193
m12071,False,True,False,De Novo,268
m12072,False,True,False,De Novo,196
m12073,False,True,False,De Novo,186
m12074,False,True,False,De Novo,215
m12075,False,True,False,De Novo,173
m12077,False,True,False,De Novo,250
m12078,False,True,False,De Novo,183
m12079,False,True,False,De Novo,187
m12081,False,True,False,De Novo,220
m12082,False,True,False,De Novo,182
m12083,False,True,False,De Novo,215
m12084,False,True,False,De Novo,180
m12086,False,True,False,De Novo,191
m12087,False,True,False,De Novo,185
m12088,False,True,False,De Novo,195
m12089,False,True,False,De Novo,177
m12090,False,True,False,De Novo,192
m12091,False,True,False,De Novo,178
m12092,False,True,False,De Novo,178
m12094,False,True,False,De Novo,178
m12095,False,True,False,De Novo,201
m12097,False,True,False,De Novo,179
m12098,False,True,False,De Novo,673
m12100,False,True,False,De Novo,180
m12102,False,True,False,De Novo,210
m12103,False,True,False,De Novo,193
m12104,False,True,False,De Novo,196
m12105,False,True,False,De Novo,174
m12106,False,True,False,De Novo,201
m12107,False,True,False,De Novo,173
m12108,False,True,False,De Novo,175
m12111,False,True,False,De Novo,196
m12112,False,True,False,De Novo,188
m12113,False,True,False,De Novo,178
m12114,False,True,False,De Novo,197
m12116,False,True,False,De Novo,202
m12117,False,True,False,De Novo,188
m12118,False,True,False,De Novo,179
m12119,False,True,False,De Novo,175
m12120,False,True,False,De Novo,212
m12121,False,True,False,De Novo,458
m12122,False,True,False,De Novo,251
m12123,False,True,False,De Novo,287
m12124,False,True,False,De Novo,182
m12125,False,True,False,De Novo,181
m12126,False,True,False,De Novo,266
m12127,False,True,False,De Novo,184
m12128,False,True,False,De Novo,185
m12129,False,True,False,De Novo,184
m12130,False,True,False,De Novo,258
m12132,False,True,False,De Novo,196
m12134,False,True,False,De Novo,182
m12135,False,True,False,De Novo,205
m12136,False,True,False,De Novo,184
m12137,False,True,False,De Novo,175
m12138,False,True,False,De Novo,195
m12139,False,True,False,De Novo,185
m12140,False,True,False,De Novo,195
m12141,False,True,False,De Novo,418
m12142,False,True,False,De Novo,419
m12143,False,True,False,De Novo,202
m12144,False,True,False,De Novo,198
m12145,False,True,False,De Novo,550
m12146,False,True,False,De Novo,180
m12147,False,True,False,De Novo,198
m12148,False,True,False,De Novo,190
m12150,False,True,False,De Novo,187
m12151,False,True,False,De Novo,202
m12152,False,True,False,De Novo,280
m12153,False,True,False,De Novo,153
m12155,False,True,False,De Novo,190
m12157,False,True,False,De Novo,192
m12158,False,True,False,De Novo,219
m12159,False,True,False,De Novo,182
m12160,False,True,False,De Novo,184
m12161,False,True,False,De Novo,205
m12162,False,True,False,De Novo,187
m12163,False,True,False,De Novo,184
m12164,False,True,False,De Novo,212
m12165,False,True,False,De Novo,217
m12166,False,True,False,De Novo,173
m12167,False,True,False,De Novo,206
m12168,False,True,False,De Novo,191
m12169,False,True,False,De Novo,174
m12170,False,True,False,De Novo,216
m12173,False,True,False,De Novo,205
m12174,False,True,False,De Novo,196
m12175,False,True,False,De Novo,196
m12176,False,True,False,De Novo,241
m12177,False,True,False,De Novo,177
m12178,False,True,False,De Novo,273
m12179,False,True,False,De Novo,190
m12180,False,True,False,De Novo,179
m12184,False,True,False,De Novo,208
m12185,False,True,False,De Novo,183
m12186,False,True,False,De Novo,801
m12189,False,True,False,De Novo,169
m12190,False,True,False,De Novo,170
m12191,False,True,False,De Novo,190
m12192,False,True,False,De Novo,311
m12193,False,True,False,De Novo,192
m12194,False,True,False,De Novo,189
m12196,False,True,False,De Novo,195
m12197,False,True,False,De Novo,191
m12198,False,True,False,De Novo,237
m12199,False,True,False,De Novo,189
m12200,False,True,False,De Novo,215
m12201,False,True,False,De Novo,182
m12202,False,True,False,De Novo,173
m12204,False,True,False,De Novo,288
m12205,False,True,False,De Novo,237
m12207,False,True,False,De Novo,190
m12208,False,True,False,De Novo,286
m12209,False,True,False,De Novo,175
m12211,False,True,False,De Novo,198
m12212,False,True,False,De Novo,174
m12213,False,True,False,De Novo,217
m12215,False,True,False,De Novo,684
m12216,False,True,False,De Novo,181
m12218,False,True,False,De Novo,192
m12219,False,True,False,De Novo,181
m12220,False,True,False,De Novo,195
m12221,False,True,False,De Novo,831
m12223,False,True,False,De Novo,180
m12225,False,True,False,De Novo,225
m12226,False,True,False,De Novo,194
m12228,False,True,False,De Novo,214
m12229,False,True,False,De Novo,393
m12231,False,True,False,De Novo,167
m12232,False,True,False,De Novo,177
m12233,False,True,False,De Novo,509
m12234,False,True,False,De Novo,188
m12237,False,True,False,De Novo,161
m12238,False,True,False,De Novo,196
m12239,False,True,False,De Novo,235
m12240,False,True,False,De Novo,182
m12241,False,True,False,De Novo,258
m12242,False,True,False,De Novo,170
m12243,False,True,False,De Novo,159
m12244,False,True,False,De Novo,250
m12245,False,True,False,De Novo,199
m12246,False,True,False,De Novo,186
m12248,False,True,False,De Novo,176
m12249,False,True,False,De Novo,174
m12251,False,True,False,De Novo,263
m12252,False,True,False,De Novo,263
m12253,False,True,False,De Novo,270
m12254,False,True,False,De Novo,199
m12255,False,True,False,De Novo,222
m12256,False,True,False,De Novo,158
m12257,False,True,False,De Novo,205
m12258,False,True,False,De Novo,212
m12259,False,True,False,De Novo,238
m12260,False,True,False,De Novo,170
m12261,False,True,False,De Novo,198
m12262,False,True,False,De Novo,194
m12263,False,True,False,De Novo,190
m12264,False,True,False,De Novo,157
m12267,False,True,False,De Novo,218
m12268,False,True,False,De Novo,197
m12269,False,True,False,De Novo,210
m12270,False,True,False,De Novo,172
m12272,False,True,False,De Novo,207
m12273,False,True,False,De Novo,189
m12274,False,True,False,De Novo,198
m12277,False,True,False,De Novo,183
m12278,False,True,False,De Novo,198
m12279,False,True,False,De Novo,171
m12281,False,True,False,De Novo,245
m12282,False,True,False,De Novo,179
m12283,False,True,False,De Novo,240
m12284,False,True,False,De Novo,161
m12285,False,True,False,De Novo,176
m12286,False,True,False,De Novo,187
m12287,False,True,False,De Novo,206
m12288,False,True,False,De Novo,186
m12290,False,True,False,De Novo,634
m12292,False,True,False,De Novo,274
m12293,False,True,False,De Novo,206
m12294,False,True,False,De Novo,214
m12296,False,True,False,De Novo,213
m12298,False,True,False,De Novo,190
m12299,False,True,False,De Novo,186
m12300,False,True,False,De Novo,207
m12301,False,True,False,De Novo,179
m12302,False,True,False,De Novo,214
m12303,False,True,False,De Novo,172
m12304,False,True,False,De Novo,173
m12305,False,True,False,De Novo,320
m12306,False,True,False,De Novo,272
m12307,False,True,False,De Novo,195
m12308,False,True,False,De Novo,395
m12309,False,True,False,De Novo,214
m12311,False,True,False,De Novo,219
m12313,False,True,False,De Novo,170
m12314,False,True,False,De Novo,195
m12315,False,True,False,De Novo,270
m12317,False,True,False,De Novo,209
m12318,False,True,False,De Novo,756
m12319,False,True,False,De Novo,209
m12320,False,True,False,De Novo,200
m12322,False,True,False,De Novo,195
m12325,False,True,False,De Novo,173
m12326,False,True,False,De Novo,166
m12327,False,True,False,De Novo,192
m12328,False,True,False,De Novo,187
m12329,False,True,False,De Novo,202
m12330,False,True,False,De Novo,185
m12331,False,True,False,De Novo,207
m12333,False,True,False,De Novo,505
m12334,False,True,False,De Novo,179
m12335,False,True,False,De Novo,253
m12336,False,True,False,De Novo,194
m12337,False,True,False,De Novo,190
m12339,False,True,False,De Novo,209
m12340,False,True,False,De Novo,214
m12341,False,True,False,De Novo,227
m12342,False,True,False,De Novo,267
m12343,False,True,False,De Novo,197
m12344,False,True,False,De Novo,188
m12345,False,True,False,De Novo,175
m12347,False,True,False,De Novo,190
m12348,False,True,False,De Novo,218
m12349,False,True,False,De Novo,179
m12350,False,True,False,De Novo,169
m12351,False,True,False,De Novo,340
m12352,False,True,False,De Novo,234
m12354,False,True,False,De Novo,198
m12355,False,True,False,De Novo,197
m12356,False,True,False,De Novo,181
m12357,False,True,False,De Novo,251
m12359,False,True,False,De Novo,240
m12360,False,True,False,De Novo,194
m12362,False,True,False,De Novo,264
m12363,False,True,False,De Novo,192
m12365,False,True,False,De Novo,185
m12366,False,True,False,De Novo,184
m12367,False,True,False,De Novo,207
m12369,False,True,False,De Novo,238
m12370,False,True,False,De Novo,176
m12371,False,True,False,De Novo,176
m12372,False,True,False,De Novo,205
m12374,False,True,False,De Novo,172
m12375,False,True,False,De Novo,569
m12377,False,True,False,De Novo,188
m12378,False,True,False,De Novo,200
m12380,False,True,False,De Novo,199
m12381,False,True,False,De Novo,190
m12382,False,True,False,De Novo,206
m12385,False,True,False,De Novo,181
m12386,False,True,False,De Novo,178
m12389,False,True,False,De Novo,286
m12390,False,True,False,De Novo,182
m12391,False,True,False,De Novo,162
m12392,False,True,False,De Novo,288
m12394,False,True,False,De Novo,184
m12395,False,True,False,De Novo,177
m12397,False,True,False,De Novo,210
m12398,False,True,False,De Novo,166
m12399,False,True,False,De Novo,189
m12401,False,True,False,De Novo,280
m12402,False,True,False,De Novo,218
m12404,False,True,False,De Novo,277
m12405,False,True,False,De Novo,193
m12406,False,True,False,De Novo,224
m12407,False,True,False,De Novo,192
m12408,False,True,False,De Novo,210
m12409,False,True,False,De Novo,276
m12411,False,True,False,De Novo,175
m12412,False,True,False,De Novo,169
m12414,False,True,False,De Novo,201
m12415,False,True,False,De Novo,194
m12417,False,True,False,De Novo,210
m12418,False,True,False,De Novo,174
m12419,False,True,False,De Novo,178
m12421,False,True,False,De Novo,181
m12422,False,True,False,De Novo,214
m12423,False,True,False,De Novo,183
m12424,False,True,False,De Novo,188
m12425,False,True,False,De Novo,193
m12426,False,True,False,De Novo,235
m12427,False,True,False,De Novo,171
m12428,False,True,False,De Novo,189
m12429,False,True,False,De Novo,223
m12430,False,True,False,De Novo,177
m12431,False,True,False,De Novo,819
m12432,False,True,False,De Novo,209
m12434,False,True,False,De Novo,179
m12435,False,True,False,De Novo,204
m12437,False,True,False,De Novo,233
m12438,False,True,False,De Novo,206
m12439,False,True,False,De Novo,268
m12440,False,True,False,De Novo,185
m12441,False,True,False,De Novo,212
m12442,False,True,False,De Novo,208
m12444,False,True,False,De Novo,166
m12445,False,True,False,De Novo,192
m12446,False,True,False,De Novo,184
m12447,False,True,False,De Novo,267
m12448,False,True,False,De Novo,171
m12449,False,True,False,De Novo,299
m12450,False,True,False,De Novo,185
m12451,False,True,False,De Novo,181
m12452,False,True,False,De Novo,583
m12453,False,True,False,De Novo,197
m12454,False,True,False,De Novo,197
m12455,False,True,False,De Novo,188
m12457,False,True,False,De Novo,236
m12458,False,True,False,De Novo,284
m12459,False,True,False,De Novo,278
m12461,False,True,False,De Novo,511
m12462,False,True,False,De Novo,198
m12463,False,True,False,De Novo,230
m12464,False,True,False,De Novo,271
m12465,False,True,False,De Novo,197
m12466,False,True,False,De Novo,189
m12467,False,True,False,De Novo,177
m12468,False,True,False,De Novo,180
m12469,False,True,False,De Novo,176
m12470,False,True,False,De Novo,330
m12471,False,True,False,De Novo,284
m12474,False,True,False,De Novo,291
m12475,False,True,False,De Novo,189
m12477,False,True,False,De Novo,171
m12478,False,True,False,De Novo,611
m12479,False,True,False,De Novo,206
m12480,False,True,False,De Novo,213
m12481,False,True,False,De Novo,177
m12482,False,True,False,De Novo,177
m12483,False,True,False,De Novo,201
m12485,False,True,False,De Novo,203
m12486,False,True,False,De Novo,196
m12488,False,True,False,De Novo,191
m12489,False,True,False,De Novo,163
m12490,False,True,False,De Novo,254
m12491,False,True,False,De Novo,162
m12493,False,True,False,De Novo,193
m12494,False,True,False,De Novo,200
m12495,False,True,False,De Novo,209
m12496,False,True,False,De Novo,216
m12498,False,True,False,De Novo,196
m12499,False,True,False,De Novo,172
m12500,False,True,False,De Novo,177
m12501,False,True,False,De Novo,204
m12502,False,True,False,De Novo,167
m12504,False,True,False,De Novo,275
m12505,False,True,False,De Novo,204
m12506,False,True,False,De Novo,187
m12507,False,True,False,De Novo,197
m12509,False,True,False,De Novo,198
m12510,False,True,False,De Novo,193
m12512,False,True,False,De Novo,282
m12514,False,True,False,De Novo,196
m12515,False,True,False,De Novo,173
m12516,False,True,False,De Novo,188
m12517,False,True,False,De Novo,227
m12518,False,True,False,De Novo,192
m12521,False,True,False,De Novo,197
m12524,False,True,False,De Novo,188
m12525,False,True,False,De Novo,231
m12526,False,True,False,De Novo,184
m12527,False,True,False,De Novo,184
m12528,False,True,False,De Novo,205
m12531,False,True,False,De Novo,190
m12532,False,True,False,De Novo,169
m12533,False,True,False,De Novo,302
m12535,False,True,False,De Novo,206
m12536,False,True,False,De Novo,258
m12537,False,True,False,De Novo,263
m12538,False,True,False,De Novo,175
m12540,False,True,False,De Novo,250
m12542,False,True,False,De Novo,236
m12544,False,True,False,De Novo,751
m12546,False,True,False,De Novo,185
m12549,False,True,False,De Novo,392
m12551,False,True,False,De Novo,188
m12552,False,True,False,De Novo,195
m12553,False,True,False,De Novo,204
m12554,False,True,False,De Novo,652
m12555,False,True,False,De Novo,195
m12556,False,True,False,De Novo,184
m12558,False,True,False,De Novo,257
m12559,False,True,False,De Novo,195
m12560,False,True,False,De Novo,185
m12561,False,True,False,De Novo,194
m12562,False,True,False,De Novo,186
m12563,False,True,False,De Novo,212
m12564,False,True,False,De Novo,279
m12567,False,True,False,De Novo,208
m12568,False,True,False,De Novo,177
m12569,False,True,False,De Novo,186
m12570,False,True,False,De Novo,169
m12571,False,True,False,De Novo,182
m12574,False,True,False,De Novo,195
m12575,False,True,False,De Novo,184
m12576,False,True,False,De Novo,303
m12577,False,True,False,De Novo,201
m12578,False,True,False,De Novo,208
m12579,False,True,False,De Novo,257
m12580,False,True,False,De Novo,209
m12581,False,True,False,De Novo,200
m12582,False,True,False,De Novo,237
m12583,False,True,False,De Novo,235
m12585,False,True,False,De Novo,187
m12586,False,True,False,De Novo,196
m12587,False,True,False,De Novo,218
m12589,False,True,False,De Novo,175
m12590,False,True,False,De Novo,153
m12591,False,True,False,De Novo,180
m12593,False,True,False,De Novo,172
m12594,False,True,False,De Novo,186
m12595,False,True,False,De Novo,857
m12597,False,True,False,De Novo,212
m12599,False,True,False,De Novo,184
m12600,False,True,False,De Novo,165
m12601,False,True,False,De Novo,273
m12602,False,True,False,De Novo,211
m12603,False,True,False,De Novo,213
m12604,False,True,False,De Novo,167
m12606,False,True,False,De Novo,202
m12607,False,True,False,De Novo,190
m12608,False,True,False,De Novo,229
m12609,False,True,False,De Novo,207
m12610,False,True,False,De Novo,223
m12611,False,True,False,De Novo,188
m12612,False,True,False,De Novo,178
m12613,False,True,False,De Novo,173
m12614,False,True,False,De Novo,205
m12615,False,True,False,De Novo,208
m12616,False,True,False,De Novo,153
m12617,False,True,False,De Novo,209
m12618,False,True,False,De Novo,169
m12620,False,True,False,De Novo,353
m12621,False,True,False,De Novo,221
m12622,False,True,False,De Novo,175
m12623,False,True,False,De Novo,293
m12624,False,True,False,De Novo,385
m12625,False,True,False,De Novo,199
m12626,False,True,False,De Novo,176
m12627,False,True,False,De Novo,185
m12628,False,True,False,De Novo,203
m12629,False,True,False,De Novo,238
m12632,False,True,False,De Novo,182
m12634,False,True,False,De Novo,516
m12635,False,True,False,De Novo,170
m12636,False,True,False,De Novo,262
m12639,False,True,False,De Novo,185
m12640,False,True,False,De Novo,235
m12641,False,True,False,De Novo,210
m12642,False,True,False,De Novo,257
m12643,False,True,False,De Novo,184
m12646,False,True,False,De Novo,251
m12647,False,True,False,De Novo,188
m12648,False,True,False,De Novo,173
m12649,False,True,False,De Novo,181
m12650,False,True,False,De Novo,200
m12651,False,True,False,De Novo,184
m12652,False,True,False,De Novo,181
m12653,False,True,False,De Novo,178
m12654,False,True,False,De Novo,170
m12655,False,True,False,De Novo,210
m12656,False,True,False,De Novo,219
m12659,False,True,False,De Novo,221
m12660,False,True,False,De Novo,160
m12661,False,True,False,De Novo,189
m12662,False,True,False,De Novo,248
m12663,False,True,False,De Novo,188
m12664,False,True,False,De Novo,181
m12666,False,True,False,De Novo,755
m12667,False,True,False,De Novo,171
m12668,False,True,False,De Novo,241
m12670,False,True,False,De Novo,174
m12671,False,True,False,De Novo,203
m12672,False,True,False,De Novo,182
m12673,False,True,False,De Novo,184
m12674,False,True,False,De Novo,175
m12676,False,True,False,De Novo,171
m12677,False,True,False,De Novo,186
m12678,False,True,False,De Novo,195
m12679,False,True,False,De Novo,198
m12681,False,True,False,De Novo,218
m12682,False,True,False,De Novo,202
m12683,False,True,False,De Novo,200
m12684,False,True,False,De Novo,176
m12685,False,True,False,De Novo,166
m12689,False,True,False,De Novo,205
m12690,False,True,False,De Novo,161
m12691,False,True,False,De Novo,199
m12692,False,True,False,De Novo,254
m12693,False,True,False,De Novo,177
m12694,False,True,False,De Novo,204
m12695,False,True,False,De Novo,172
m12696,False,True,False,De Novo,180
m12697,False,True,False,De Novo,193
m12698,False,True,False,De Novo,205
m12699,False,True,False,De Novo,186
m12700,False,True,False,De Novo,190
m12701,False,True,False,De Novo,188
m12702,False,True,False,De Novo,194
m12703,False,True,False,De Novo,187
m12704,False,True,False,De Novo,177
m12705,False,True,False,De Novo,192
m12706,False,True,False,De Novo,268
m12707,False,True,False,De Novo,205
m12708,False,True,False,De Novo,200
m12709,False,True,False,De Novo,193
m12710,False,True,False,De Novo,213
m12711,False,True,False,De Novo,179
m12712,False,True,False,De Novo,178
m12713,False,True,False,De Novo,172
m12714,False,True,False,De Novo,179
m12715,False,True,False,De Novo,185
m12717,False,True,False,De Novo,190
m12718,False,True,False,De Novo,184
m12719,False,True,False,De Novo,166
m12720,False,True,False,De Novo,183
m12721,False,True,False,De Novo,198
m12722,False,True,False,De Novo,184
m12723,False,True,False,De Novo,322
m12724,False,True,False,De Novo,209
m12725,False,True,False,De Novo,217
m12726,False,True,False,De Novo,185
m12727,False,True,False,De Novo,236
m12728,False,True,False,De Novo,170
m12729,False,True,False,De Novo,289
m12730,False,True,False,De Novo,198
m12732,False,True,False,De Novo,189
m12733,False,True,False,De Novo,219
m12734,False,True,False,De Novo,187
m12735,False,True,False,De Novo,184
m12736,False,True,False,De Novo,162
m12737,False,True,False,De Novo,172
m12738,False,True,False,De Novo,210
m12739,False,True,False,De Novo,195
m12740,False,True,False,De Novo,268
m12741,False,True,False,De Novo,187
m12742,False,True,False,De Novo,221
m12743,False,True,False,De Novo,249
m12745,False,True,False,De Novo,182
m12749,False,True,False,De Novo,197
m12750,False,True,False,De Novo,146
m12754,False,True,False,De Novo,171
m12755,False,True,False,De Novo,206
m12757,False,True,False,De Novo,357
m12759,False,True,False,De Novo,201
m12760,False,True,False,De Novo,169
m12761,False,True,False,De Novo,183
m12762,False,True,False,De Novo,243
m12763,False,True,False,De Novo,163
m12764,False,True,False,De Novo,161
m12768,False,True,False,De Novo,192
m12769,False,True,False,De Novo,199
m12770,False,True,False,De Novo,175
m12771,False,True,False,De Novo,165
m12772,False,True,False,De Novo,173
m12773,False,True,False,De Novo,200
m12774,False,True,False,De Novo,210
m12775,False,True,False,De Novo,230
m12776,False,True,False,De Novo,179
m12777,False,True,False,De Novo,222
m12779,False,True,False,De Novo,205
m12780,False,True,False,De Novo,264
m12781,False,True,False,De Novo,180
m12782,False,True,False,De Novo,246
m12783,False,True,False,De Novo,201
m12784,False,True,False,De Novo,213
m12785,False,True,False,De Novo,182
m12786,False,True,False,De Novo,181
m12788,False,True,False,De Novo,238
m12789,False,True,False,De Novo,205
m12790,False,True,False,De Novo,210
m12792,False,True,False,De Novo,189
m12793,False,True,False,De Novo,209
m12794,False,True,False,De Novo,756
m12795,False,True,False,De Novo,194
m12797,False,True,False,De Novo,634
m12799,False,True,False,De Novo,177
m12800,False,True,False,De Novo,173
m12801,False,True,False,De Novo,205
m12802,False,True,False,De Novo,185
m12803,False,True,False,De Novo,189
m12804,False,True,False,De Novo,191
m12805,False,True,False,De Novo,191
m12806,False,True,False,De Novo,191
m12807,False,True,False,De Novo,200
m12808,False,True,False,De Novo,183
m12811,False,True,False,De Novo,193
m12812,False,True,False,De Novo,193
m12814,False,True,False,De Novo,190
m12816,False,True,False,De Novo,198
m12817,False,True,False,De Novo,479
m12818,False,True,False,De Novo,164
m12819,False,True,False,De Novo,285
m12820,False,True,False,De Novo,235
m12821,False,True,False,De Novo,182
m12823,False,True,False,De Novo,207
m12824,False,True,False,De Novo,238
m12826,False,True,False,De Novo,190
m12829,False,True,False,De Novo,188
m12830,False,True,False,De Novo,293
m12833,False,True,False,De Novo,178
m12834,False,True,False,De Novo,180
m12835,False,True,False,De Novo,264
m12837,False,True,False,De Novo,196
m12839,False,True,False,De Novo,264
m12840,False,True,False,De Novo,247
m12841,False,True,False,De Novo,197
m12843,False,True,False,De Novo,244
m12844,False,True,False,De Novo,182
m12845,False,True,False,De Novo,222
m12847,False,True,False,De Novo,194
m12848,False,True,False,De Novo,277
m12849,False,True,False,De Novo,207
m12850,False,True,False,De Novo,174
m12851,False,True,False,De Novo,182
m12852,False,True,False,De Novo,200
m12854,False,True,False,De Novo,172
m12855,False,True,False,De Novo,176
m12856,False,True,False,De Novo,174
m12857,False,True,False,De Novo,276
m12858,False,True,False,De Novo,185
m12859,False,True,False,De Novo,173
m12860,False,True,False,De Novo,841
m12861,False,True,False,De Novo,180
m12862,False,True,False,De Novo,163
m12863,False,True,False,De Novo,199
m12864,False,True,False,De Novo,195
m12865,False,True,False,De Novo,171
m12866,False,True,False,De Novo,166
m12867,False,True,False,De Novo,296
m12868,False,True,False,De Novo,274
m12869,False,True,False,De Novo,181
m12870,False,True,False,De Novo,195
m12873,False,True,False,De Novo,253
m12874,False,True,False,De Novo,198
m12876,False,True,False,De Novo,190
m12877,False,True,False,De Novo,269
m12878,False,True,False,De Novo,172
m12879,False,True,False,De Novo,176
m12882,False,True,False,De Novo,159
m12883,False,True,False,De Novo,293
m12884,False,True,False,De Novo,196
m12885,False,True,False,De Novo,214
m12886,False,True,False,De Novo,169
m12888,False,True,False,De Novo,201
m12889,False,True,False,De Novo,160
m12890,False,True,False,De Novo,173
m12891,False,True,False,De Novo,177
m12893,False,True,False,De Novo,210
m12895,False,True,False,De Novo,188
m12897,False,True,False,De Novo,246
m12898,False,True,False,De Novo,179
m12899,False,True,False,De Novo,173
m12901,False,True,False,De Novo,288
m12903,False,True,False,De Novo,263
m12905,False,True,False,De Novo,251
m12906,False,True,False,De Novo,169
m12907,False,True,False,De Novo,227
m12909,False,True,False,De Novo,199
m12910,False,True,False,De Novo,216
m12911,False,True,False,De Novo,186
m12912,False,True,False,De Novo,198
m12913,False,True,False,De Novo,202
m12914,False,True,False,De Novo,229
m12915,False,True,False,De Novo,199
m12916,False,True,False,De Novo,212
m12917,False,True,False,De Novo,178
m12918,False,True,False,De Novo,189
m12919,False,True,False,De Novo,296
m12922,False,True,False,De Novo,197
m12923,False,True,False,De Novo,210
m12924,False,True,False,De Novo,224
m12925,False,True,False,De Novo,175
m12927,False,True,False,De Novo,151
m12928,False,True,False,De Novo,193
m12930,False,True,False,De Novo,217
m12931,False,True,False,De Novo,436
m12933,False,True,False,De Novo,275
m12934,False,True,False,De Novo,189
m12935,False,True,False,De Novo,488
m12936,False,True,False,De Novo,392
m12937,False,True,False,De Novo,201
m12939,False,True,False,De Novo,186
m12940,False,True,False,De Novo,167
m12941,False,True,False,De Novo,185
m12942,False,True,False,De Novo,198
m12943,False,True,False,De Novo,171
m12945,False,True,False,De Novo,777
m12947,False,True,False,De Novo,857
m12948,False,True,False,De Novo,230
m12949,False,True,False,De Novo,178
m12950,False,True,False,De Novo,294
m12951,False,True,False,De Novo,173
m12952,False,True,False,De Novo,206
m12954,False,True,False,De Novo,181
m12956,False,True,False,De Novo,184
m12957,False,True,False,De Novo,158
m12958,False,True,False,De Novo,182
m12959,False,True,False,De Novo,170
m12960,False,True,False,De Novo,372
m12961,False,True,False,De Novo,250
m12962,False,True,False,De Novo,177
m12963,False,True,False,De Novo,171
m12965,False,True,False,De Novo,172
m12966,False,True,False,De Novo,196
m12967,False,True,False,De Novo,278
m12968,False,True,False,De Novo,185
m12969,False,True,False,De Novo,198
m12970,False,True,False,De Novo,182
m12971,False,True,False,De Novo,180
m12972,False,True,False,De Novo,181
m12974,False,True,False,De Novo,187
m12975,False,True,False,De Novo,174
m12976,False,True,False,De Novo,190
m12977,False,True,False,De Novo,178
m12978,False,True,False,De Novo,206
m12980,False,True,False,De Novo,181
m12981,False,True,False,De Novo,170
m12982,False,True,False,De Novo,187
m12984,False,True,False,De Novo,211
m12985,False,True,False,De Novo,222
m12986,False,True,False,De Novo,203
m12988,False,True,False,De Novo,171
m12990,False,True,False,De Novo,158
m12991,False,True,False,De Novo,192
m12992,False,True,False,De Novo,173
m12993,False,True,False,De Novo,282
m12994,False,True,False,De Novo,170
m12995,False,True,False,De Novo,203
m12996,False,True,False,De Novo,207
m12999,False,True,False,De Novo,207
m13000,False,True,False,De Novo,225
m13001,False,True,False,De Novo,181
m13002,False,True,False,De Novo,181
m13004,False,True,False,De Novo,203
m13006,False,True,False,De Novo,173
m13007,False,True,False,De Novo,194
m13008,False,True,False,De Novo,438
m13009,False,True,False,De Novo,206
m13010,False,True,False,De Novo,166
m13011,False,True,False,De Novo,216
m13012,False,True,False,De Novo,202
m13013,False,True,False,De Novo,186
m13014,False,True,False,De Novo,189
m13015,False,True,False,De Novo,198
m13016,False,True,False,De Novo,639
m13017,False,True,False,De Novo,178
m13018,False,True,False,De Novo,188
m13019,False,True,False,De Novo,294
m13021,False,True,False,De Novo,194
m13022,False,True,False,De Novo,184
m13024,False,True,False,De Novo,172
m13025,False,True,False,De Novo,199
m13026,False,True,False,De Novo,179
m13028,False,True,False,De Novo,194
m13029,False,True,False,De Novo,422
m13030,False,True,False,De Novo,241
m13031,False,True,False,De Novo,192
m13034,False,True,False,De Novo,180
m13036,False,True,False,De Novo,204
m13037,False,True,False,De Novo,195
m13038,False,True,False,De Novo,190
m13039,False,True,False,De Novo,222
m13040,False,True,False,De Novo,377
m13042,False,True,False,De Novo,168
m13043,False,True,False,De Novo,163
m13045,False,True,False,De Novo,190
m13046,False,True,False,De Novo,170
m13047,False,True,False,De Novo,180
m13048,False,True,False,De Novo,199
m13049,False,True,False,De Novo,212
m13050,False,True,False,De Novo,167
m13051,False,True,False,De Novo,195
m13052,False,True,False,De Novo,213
m13053,False,True,False,De Novo,234
m13054,False,True,False,De Novo,284
m13055,False,True,False,De Novo,226
m13056,False,True,False,De Novo,175
m13057,False,True,False,De Novo,223
m13058,False,True,False,De Novo,203
m13059,False,True,False,De Novo,187
m13060,False,True,False,De Novo,193
m13061,False,True,False,De Novo,205
m13062,False,True,False,De Novo,197
m13063,False,True,False,De Novo,199
m13064,False,True,False,De Novo,764
m13065,False,True,False,De Novo,305
m13066,False,True,False,De Novo,208
m13069,False,True,False,De Novo,198
m13070,False,True,False,De Novo,167
m13072,False,True,False,De Novo,206
m13073,False,True,False,De Novo,180
m13074,False,True,False,De Novo,185
m13075,False,True,False,De Novo,190
m13076,False,True,False,De Novo,192
m13077,False,True,False,De Novo,198
m13079,False,True,False,De Novo,188
m13080,False,True,False,De Novo,199
m13081,False,True,False,De Novo,194
m13082,False,True,False,De Novo,186
m13083,False,True,False,De Novo,253
m13084,False,True,False,De Novo,256
m13087,False,True,False,De Novo,176
m13088,False,True,False,De Novo,178
